Date,High,Low,Average,Last,Buy,Sell,Volume,Volume (Currency)
2017-05-24,2460.0,2213.0,2336.5,2360.0,2359.999,2359.244,27439349.7274,11713.37874
2017-05-23,2249.119,2017.89,2133.5045,2218.0,2218.988,2218.0,24196290.835,11107.58537
2017-05-22,2227.0,2003.794,2115.397,2027.442,2027.442,2027.17,31559215.0126,14713.58743
2017-05-21,2075.862,1960.0,2017.931,2008.871,2014.6,2009.002,15596472.3982,7731.77154
2017-05-20,1998.774,1895.67,1947.222,1996.029,1996.042,1995.58,11274779.4907,5760.39916
2017-05-19,1927.698,1809.999,1868.8485,1915.998,1915.999,1909.9,13919599.4225,7453.33701
2017-05-18,1840.0,1754.0,1797.0,1824.005,1825.849,1824.005,14137646.8273,7865.40956
2017-05-17,1778.38,1681.2,1729.79,1761.0,1760.998,1758.31,13964348.1884,7975.82491
2017-05-16,1719.999,1600.3,1660.1495,1689.799,1689.813,1689.799,13778405.7465,8294.15497
2017-05-15,1723.685,1624.0,1673.8425,1680.979,1688.18,1680.985,10457408.6301,6243.8805
2017-05-14,1754.097,1681.0,1717.5485,1708.374,1708.374,1707.227,6735870.98869,3902.85684
2017-05-13,1734.87,1583.0,1658.935,1721.575,1721.575,1717.001,11779474.3472,7087.78376
2017-05-12,1790.0,1600.1,1695.05,1702.197,1702.198,1702.01,15675579.8734,9154.73217
2017-05-11,1800.0,1680.484,1740.242,1771.498,1771.499,1770.497,14183081.2553,8063.00316
2017-05-10,1707.0,1588.03,1647.515,1694.506,1694.995,1694.506,19570253.1944,11773.28711
2017-05-09,1705.893,1610.256,1658.0745,1642.199,1642.2,1641.0,21996548.1987,13161.4554
2017-05-08,1640.848,1492.461,1566.6545,1624.45,1624.998,1622.985,14620215.9175,9291.62439
2017-05-07,1499.0,1469.003,1484.0015,1497.303,1498.999,1497.301,6961288.75107,4706.45244
2017-05-06,1486.0,1420.0,1453.0,1483.503,1483.502,1483.499,6379826.04298,4364.45212
2017-05-05,1485.0,1401.555,1443.2775,1443.579,1443.576,1439.433,14746834.4656,10157.39001
2017-05-04,1519.999,1345.8,1432.8995,1401.555,1406.998,1401.556,22319019.4187,15495.38473
2017-05-03,1409.0,1361.22,1385.11,1385.8,1392.126,1385.8,12827911.2086,9236.2124
2017-05-02,1425.0,1355.073,1390.0365,1393.069,1395.554,1393.11,10167597.3764,7315.2099
2017-05-01,1394.869,1292.833,1343.851,1381.996,1381.999,1377.001,9288227.14232,6936.62571
2017-04-30,1314.453,1284.755,1299.604,1314.454,1314.454,1312.102,5085811.79394,3927.87005
2017-04-29,1303.123,1279.0,1291.0615,1291.006,1294.1,1291.006,5350850.04588,4144.7239
2017-04-28,1309.8,1272.001,1290.9005,1286.99,1286.99,1283.212,7185309.5556,5556.85617
2017-04-27,1315.112,1269.961,1292.5365,1307.56,1307.56,1305.703,9831838.83335,7618.30873
2017-04-26,1278.0,1241.234,1259.617,1270.092,1272.999,1270.094,7534506.49185,5964.86005
2017-04-25,1264.197,1239.116,1251.6565,1245.432,1249.474,1242.302,6453937.78392,5151.37187
2017-04-24,1248.0,1225.0,1236.5,1242.6,1242.6,1241.871,5677019.29747,4581.44823
2017-04-23,1241.987,1212.129,1227.058,1237.97,1237.974,1235.103,6336543.04258,5150.05423
2017-04-22,1240.0,1200.0,1220.0,1227.491,1227.491,1225.366,7115808.24824,5833.28065
2017-04-21,1245.0,1225.3,1235.15,1238.495,1238.495,1236.001,6939489.46292,5617.1766
2017-04-20,1249.0,1203.601,1226.3005,1235.131,1235.13,1231.501,9176929.13636,7488.60139
2017-04-19,1220.0,1199.0,1209.5,1204.0,1204.753,1204.001,6711467.44165,5541.73254
2017-04-18,1222.222,1195.014,1208.618,1214.599,1214.599,1213.993,8459646.34339,6970.07857
2017-04-17,1210.0,1175.0,1192.5,1205.881,1205.917,1205.881,6879232.8668,5755.90997
2017-04-16,1190.0,1170.0,1180.0,1182.555,1182.556,1182.104,2354616.29384,1990.88351
2017-04-15,1193.979,1171.702,1182.8405,1174.748,1175.604,1174.499,4415647.99239,3729.22683
2017-04-14,1195.004,1172.475,1183.7395,1183.105,1189.008,1183.104,5017783.82348,4232.21557
2017-04-13,1210.0,1156.0,1183.0,1175.5,1178.655,1175.551,7094733.05408,5996.83502
2017-04-12,1220.0,1199.231,1209.6155,1201.304,1201.304,1201.202,6851714.94106,5677.96012
2017-04-11,1222.0,1183.3,1202.65,1216.001,1217.987,1216.002,7101137.91193,5894.18934
2017-04-10,1200.0,1180.001,1190.0005,1190.599,1190.599,1189.905,6104876.11541,5116.93386
2017-04-09,1199.998,1163.004,1181.501,1190.0,1190.11,1190.0,5710857.6889,4811.42569
2017-04-08,1187.5,1157.234,1172.367,1165.0,1164.999,1163.015,4361711.21162,3712.93689
2017-04-07,1190.047,1166.0,1178.0235,1180.703,1181.765,1178.006,7821759.78975,6638.37235
2017-04-06,1187.571,1113.18,1150.3755,1178.001,1178.001,1177.413,10684858.0059,9274.21687
2017-04-05,1134.93,1101.0,1117.965,1115.273,1115.888,1113.731,9607841.06319,8594.28989
2017-04-04,1154.002,1116.0,1135.001,1131.986,1134.869,1131.987,9562087.84228,8426.84316
2017-04-03,1150.0,1086.0,1118.0,1144.998,1144.998,1144.401,11656203.2624,10404.68783
2017-04-02,1100.0,1070.0,1085.0,1090.999,1091.0,1090.001,7678160.77232,7074.05551
2017-04-01,1096.0,1065.0,1080.5,1074.911,1074.911,1070.195,6095068.31093,5639.21837
2017-03-31,1087.12,1029.0,1058.06,1073.999,1074.0,1073.999,11363109.4893,10746.51169
2017-03-30,1052.564,1025.0,1038.782,1031.729,1031.978,1030.143,8571105.07259,8268.11804
2017-03-29,1056.74,1009.045,1032.8925,1041.512,1042.813,1041.512,6824002.91723,6583.09232
2017-03-28,1071.99,1010.0,1040.995,1034.464,1038.549,1034.501,10274731.9854,9812.83219
2017-03-27,1059.0,970.0,1014.5,1051.0,1051.85,1051.001,13348730.8703,13106.04896
2017-03-26,1013.9,962.979,988.4395,973.504,975.007,973.505,8575062.22131,8668.19473
2017-03-25,1077.965,890.0,983.9825,967.993,967.959,964.0,17578385.9487,18508.07357
2017-03-24,1055.849,950.0,1002.9245,950.011,955.243,950.011,15466703.4798,15370.32931
2017-03-23,1085.0,1050.002,1067.501,1052.461,1053.609,1052.011,7222644.29868,6766.63566
2017-03-22,1147.0,1035.123,1091.0615,1064.848,1064.849,1063.668,12782208.8437,11817.37933
2017-03-21,1149.657,1062.884,1106.2705,1141.604,1141.605,1141.604,10564342.6458,9512.60783
2017-03-19,1072.406,955.01,1013.708,1042.512,1042.512,1042.51,12088056.6602,11801.5083
2017-03-18,1123.88,960.812,1042.346,965.001,969.999,965.0,22821712.2125,21820.67224
2017-03-17,1199.55,1109.01,1154.28,1117.001,1117.002,1117.001,17715488.737,15506.17511
2017-03-16,1240.0,1140.0,1190.0,1183.997,1183.997,1183.397,15536112.913,12883.35383
2017-03-15,1240.0,1221.5,1230.75,1235.2,1235.2,1235.012,7157559.87333,5805.04331
2017-03-14,1239.05,1209.5,1224.275,1226.999,1226.999,1222.003,7178692.80956,5857.65959
2017-03-13,1239.0,1201.3,1220.15,1225.222,1225.222,1223.001,8711285.33453,7131.05522
2017-03-12,1192.999,1091.0,1141.9995,1168.839,1168.838,1166.511,8580961.01603,7400.50266
2017-03-11,1270.0,1040.0,1155.0,1101.874,1101.89,1101.003,21266390.9223,18177.9407
2017-03-10,1190.03,1120.5,1155.265,1181.999,1182.0,1180.001,7443189.37387,6370.84428
2017-03-09,1233.0,1121.0,1177.0,1130.2,1130.2,1129.031,10592978.674,8973.73456
2017-03-08,1258.8,1163.0,1210.9,1226.998,1226.0,1224.111,8733455.33659,7114.01398
2017-03-07,1258.9,1250.0,1254.45,1258.729,1258.73,1256.2,4736856.58396,3771.89007
2017-03-06,1258.0,1235.0,1246.5,1256.318,1256.318,1256.301,3743007.88238,3003.11098
2017-03-05,1263.997,1221.4,1242.6985,1249.976,1250.0,1249.976,5265252.09521,4213.70363
2017-03-04,1269.999,1224.0,1246.9995,1260.199,1260.198,1256.453,8042317.02791,6425.34954
2017-03-03,1262.0,1195.0,1228.5,1230.47,1230.469,1226.424,12347324.6517,10054.26381
2017-03-02,1203.791,1170.5,1187.1455,1199.776,1199.776,1197.541,6952195.09984,5845.10654
2017-03-01,1189.0,1170.5,1179.75,1177.0,1177.0,1176.0,5851957.09455,4966.03288
2017-02-28,1185.8,1142.414,1164.107,1172.0,1176.269,1172.001,5736382.56087,4917.43903
2017-02-27,1147.661,1127.579,1137.62,1142.414,1142.414,1142.201,4080859.65161,3579.87212
2017-02-26,1156.0,1100.0,1128.0,1140.0,1140.0,1139.999,5854877.35559,5158.69125
2017-02-25,1188.14,1099.992,1144.066,1147.323,1147.623,1146.5,11600305.6217,10079.55247
2017-02-24,1150.0,1087.89,1118.945,1141.83,1141.831,1141.0,8295071.05307,7386.71524
2017-02-23,1100.0,1063.73,1081.865,1090.002,1092.493,1090.004,6121095.75906,5632.5886
2017-02-22,1095.076,1055.179,1075.1275,1090.965,1091.062,1090.966,7099278.86624,6608.35138
2017-02-21,1060.0,1025.005,1042.5025,1055.855,1055.855,1055.434,5585173.51634,5366.89548
2017-02-20,1039.0,1020.0,1029.5,1035.9,1035.9,1033.596,3439690.69871,3332.29293
2017-02-19,1042.479,1028.0,1035.2395,1031.9,1032.1,1031.655,4539075.55975,4379.58227
2017-02-18,1040.0,1015.796,1027.898,1033.51,1033.504,1032.857,6158937.22476,5980.72972
2017-02-17,1032.0,995.0,1013.5,1019.002,1019.002,1016.803,6439033.92604,6372.13187
2017-02-16,998.0,989.345,993.6725,995.609,996.999,995.61,3942458.87801,3965.2337
2017-02-15,998.0,978.834,988.417,992.907,996.5,995.411,6607242.63444,6671.56624
2017-02-14,993.2,962.045,977.6225,984.999,984.999,982.202,4618973.37083,4698.85958
2017-02-13,997.2,983.5,990.35,987.669,987.669,984.827,3207176.55448,3238.73578
2017-02-12,1000.0,972.156,986.078,992.17,992.17,992.119,5002463.53654,5041.65855
2017-02-11,998.222,935.0,966.611,987.0,987.828,987.0,7310716.81846,7601.40222
2017-02-10,1050.0,914.0,982.0,959.038,960.526,959.038,16749677.2371,17203.31945
2017-02-09,1050.555,1010.0,1030.2775,1029.003,1031.0,1029.006,7653921.35819,7418.08099
2017-02-08,1040.0,1002.999,1021.4995,1029.0,1031.899,1028.941,5773636.4696,5626.53143
2017-02-07,1010.0,990.51,1000.255,1005.0,1005.0,1004.999,3571425.36668,3558.24423
2017-02-06,1008.092,982.0,995.046,991.268,991.268,990.5,3273142.98935,3285.62057
2017-02-05,1014.291,980.0,997.1455,1007.702,1007.702,1007.301,4715817.79953,4726.44459
2017-02-04,1000.0,970.9,985.45,993.497,997.086,993.111,6913161.31804,6974.97163
2017-02-03,994.8,959.22,977.01,985.07,986.906,985.055,5184065.98259,5300.81142
2017-02-02,973.0,946.203,959.6015,969.999,969.999,968.998,5908195.36972,6169.58462
2017-02-01,951.079,910.0,930.5395,946.32,947.999,946.2,7085980.36501,7611.51758
2017-01-31,915.0,903.0,909.0,912.573,912.77,910.1,2338620.01184,2566.68337
2017-01-30,914.399,905.0,909.6995,907.507,907.508,905.89,1433191.95701,1577.5643
2017-01-29,915.0,900.0,907.5,910.245,912.499,910.245,2605253.85979,2867.44405
2017-01-28,910.0,899.559,904.7795,907.3,907.493,907.301,3471645.73165,3832.38192
2017-01-27,907.99,884.758,896.374,899.999,899.999,899.987,4323285.78634,4821.83994
2017-01-26,899.498,875.0,887.249,887.749,887.224,884.452,3888629.02062,4381.33837
2017-01-25,914.0,887.956,900.978,888.3,888.5,888.302,5356434.24556,5938.74469
2017-01-24,915.0,900.0,907.5,903.0,903.071,903.0,4101574.80589,4514.15067
2017-01-23,925.0,880.0,902.5,911.0,911.001,911.0,4641370.87625,5119.69378
2017-01-22,920.131,885.421,902.776,907.99,907.989,907.41,4132637.43309,4546.79239
2017-01-21,889.0,870.0,879.5,888.85,888.73,885.501,3440204.65874,3902.57844
2017-01-20,889.632,865.0,877.316,878.435,880.031,878.335,4759138.52595,5414.13961
2017-01-19,897.187,844.1,870.6435,874.777,874.977,874.778,6556474.93655,7531.08344
2017-01-18,897.0,814.546,855.773,890.0,890.0,888.0,9772373.83926,11256.8785
2017-01-17,822.0,807.0,814.5,816.221,816.701,816.221,3684986.84291,4509.68437
2017-01-16,821.333,803.5,812.4165,809.0,809.0,808.999,2426815.73134,2992.52652
2017-01-15,823.0,795.94,809.47,807.763,807.763,807.762,3783990.00842,4647.13284
2017-01-14,825.0,763.0,794.0,808.998,808.998,808.024,6260062.95972,7834.72857
2017-01-13,817.999,750.0,783.9995,799.8,799.799,796.611,9146144.05411,11708.73487
2017-01-11,878.8,855.307,867.0535,876.359,876.358,871.502,5280563.82122,6084.42658
2017-01-10,872.3,840.0,856.15,870.408,867.216,866.805,4644856.42536,5409.73681
2017-01-09,898.0,834.0,866.0,868.717,871.999,868.716,5949983.70393,6835.64069
2017-01-08,861.674,777.777,819.7255,842.2,842.198,840.459,10684669.5928,12901.22888
2017-01-07,983.261,824.06,903.6605,850.4,851.168,850.402,13990842.3248,15958.05624
2017-01-06,1090.0,868.031,979.0155,967.71,967.711,967.71,19187876.5645,19505.76799
2017-01-05,1097.0,991.312,1044.156,1085.0,1085.0,1084.412,11919377.7715,11379.29091
2017-01-04,995.0,973.01,984.005,994.286,994.286,993.966,3777588.47001,3830.13363
2017-01-03,997.578,955.0,976.289,987.668,985.999,984.91,4552275.00263,4626.8251
2017-01-02,966.698,920.0,943.349,959.5,962.994,959.5,3628380.76722,3825.7729
2017-01-01,932.0,915.421,923.7105,929.498,929.498,928.896,1860703.71446,2020.62784
2016-12-31,939.9,906.936,923.418,931.793,931.789,927.686,4387930.28364,4749.73947
2016-12-30,945.0,925.0,935.0,938.017,939.885,938.003,4062960.3397,4331.47654
2016-12-29,945.762,902.618,924.19,942.27,943.001,942.271,7596640.2444,8196.72571
2016-12-28,915.242,871.0,893.121,903.0,903.0,902.714,6148483.93189,6835.37002
2016-12-27,892.384,865.953,879.1685,876.6,876.583,871.202,4740811.80977,5404.92559
2016-12-26,874.976,821.164,848.07,867.3,869.482,867.301,4771983.97136,5622.86732
2016-12-25,900.0,860.0,880.0,872.946,872.946,872.944,4620345.96232,5257.20279
2016-12-24,900.0,842.398,871.199,893.376,893.568,893.376,9530353.08705,10793.91247
2016-12-23,857.0,818.108,837.554,846.396,846.507,846.396,6626077.94441,7871.96021
2016-12-22,825.727,784.6,805.1635,821.621,822.849,821.621,6371782.81336,7887.1348
2016-12-21,789.809,777.199,783.504,786.571,787.6,786.525,3068992.9497,3925.45085
2016-12-20,783.799,775.349,779.574,779.002,780.887,779.002,2813552.60198,3608.16892
2016-12-19,784.0,775.01,779.505,779.51,779.51,779.506,1719080.09941,2203.79446
2016-12-18,780.0,771.139,775.5695,775.011,775.011,775.01,2766922.50389,3562.57058
2016-12-17,775.0,770.001,772.5005,773.885,773.998,773.885,2323028.63548,3007.01003
2016-12-16,774.0,768.1,771.05,771.0,771.002,771.0,2487714.62909,3229.01958
2016-12-15,771.5,764.0,767.75,769.002,769.999,769.002,2089405.24584,2719.39247
2016-12-14,776.8,762.03,769.415,767.263,767.263,766.503,2706859.583,3522.33352
2016-12-13,775.0,760.548,767.774,769.16,767.393,767.392,2743914.40156,3574.24502
2016-12-12,765.873,754.0,759.9365,760.549,760.551,760.549,1699641.0241,2236.62965
2016-12-11,770.0,759.1,764.55,765.0,765.002,765.0,1861617.77626,2432.02763
2016-12-10,765.55,757.73,761.64,762.19,762.19,759.557,2196884.21325,2881.60565
2016-12-09,769.0,755.015,762.0075,760.956,761.498,760.957,2579336.79772,3390.43705
2016-12-08,763.0,749.006,756.003,758.701,759.392,758.701,2726594.43002,3604.86245
2016-12-07,757.6,746.347,751.9735,754.911,754.911,753.451,2536821.0685,3370.3642
2016-12-06,767.826,743.0,755.413,751.909,751.39,750.411,4208150.79157,5592.99029
2016-12-05,769.0,757.3,763.15,765.999,765.999,764.025,2007766.28716,2634.01574
2016-12-04,767.99,750.0,758.995,760.519,760.519,760.111,2376697.26975,3137.22338
2016-12-03,773.64,742.399,758.0195,765.013,766.67,765.013,3528963.22941,4636.32292
2016-12-02,744.9,734.0,739.45,742.502,742.502,742.501,2934573.19533,3964.0399
2016-12-01,738.48,729.21,733.845,735.0,735.0,734.501,3424921.60802,4663.93904
2016-11-30,735.91,727.4,731.655,731.999,732.0,731.999,2595787.9197,3547.14676
2016-11-29,735.455,726.216,730.8355,734.691,734.691,733.501,2869209.94646,3921.95236
2016-11-28,737.537,726.156,731.8465,729.103,730.299,729.103,2087923.08192,2851.85426
2016-11-27,739.9,727.591,733.7455,730.166,730.166,730.115,2021381.72528,2755.85083
2016-11-26,739.884,732.0,735.942,738.828,739.148,737.511,2397413.83079,3256.5891
2016-11-25,744.498,735.1,739.799,737.67,737.899,735.971,3018193.88287,4086.99221
2016-11-24,744.998,735.1,740.049,740.804,742.5,740.804,3328674.53672,4496.6741
2016-11-23,745.0,732.73,738.865,742.295,742.299,742.295,2756342.07342,3723.61181
2016-11-22,739.998,725.32,732.659,735.4,735.671,735.4,2504338.8394,3410.92831
2016-11-21,743.0,715.0,729.0,728.302,728.999,728.304,3521883.89603,4832.92528
2016-11-20,744.9,735.001,739.9505,740.898,740.9,740.898,2246045.15682,3035.2663
2016-11-19,741.0,724.491,732.7455,737.999,737.999,737.998,3086670.25221,4193.25234
2016-11-18,738.0,720.001,729.0005,728.001,728.899,728.001,4402472.8269,6033.03462
2016-11-17,732.469,700.55,716.5095,726.391,727.726,726.391,5233810.29029,7267.58797
2016-11-16,710.0,697.0,703.5,701.948,702.389,701.948,3029510.74042,4299.47383
2016-11-15,703.955,690.0,696.9775,700.0,699.999,697.602,2871842.92267,4115.74781
2016-11-14,702.118,685.571,693.8445,696.41,696.5,696.35,2079431.45609,2996.07777
2016-11-13,711.0,695.771,703.3855,700.0,702.123,700.001,1840249.31898,2616.13309
2016-11-12,714.948,706.0,710.474,709.978,709.978,707.118,2066792.06393,2912.42486
2016-11-11,712.057,700.003,706.03,708.999,708.998,708.0,2133937.76275,3019.88638
2016-11-10,730.0,695.745,712.8725,712.06,712.057,709.429,4300965.12393,6017.51961
2016-11-09,707.0,691.106,699.053,697.743,697.745,697.001,3139153.7627,4500.19285
2016-11-08,702.0,690.001,696.0005,694.999,694.999,693.001,2302862.54291,3312.52051
2016-11-06,705.93,693.06,699.495,701.701,701.701,701.681,1950079.26398,2782.3229
2016-11-05,701.0,690.0,695.5,696.003,696.003,696.0,2080912.46036,2985.94324
2016-11-04,704.219,675.439,689.829,694.801,695.69,694.801,3423894.40184,4939.38578
2016-11-03,730.001,676.4,703.2005,676.604,676.604,676.534,7174668.08543,10076.66336
2016-11-02,724.0,710.12,717.06,723.201,723.778,721.0,3318218.74889,4627.96592
2016-11-01,725.0,689.1,707.05,717.99,717.99,717.06,6161916.80585,8641.72571
2016-10-31,699.597,678.01,688.8035,690.407,691.938,690.407,3365673.64206,4875.92711
2016-10-30,710.0,687.003,698.5015,688.9,689.499,688.7,2962327.84156,4246.94134
2016-10-29,712.0,679.007,695.5035,708.702,709.8,708.702,4149869.1451,5939.60611
2016-10-28,683.9,674.299,679.0995,682.997,682.995,680.234,2915936.72218,4287.47419
2016-10-27,686.901,672.0,679.4505,677.0,677.0,676.998,3524564.0795,5178.39362
2016-10-26,678.0,652.0,665.0,674.99,674.989,673.851,3775621.224,5670.81128
2016-10-25,665.997,650.002,657.9995,663.006,663.394,661.851,3494951.33015,5324.77725
2016-10-24,654.989,648.0,651.4945,650.999,650.999,650.511,2613781.55356,4012.16096
2016-10-23,655.0,649.0,652.0,652.02,652.019,652.01,1771859.31553,2719.10405
2016-10-22,657.0,631.011,644.0055,649.166,650.993,649.168,3200236.24782,4967.49045
2016-10-21,634.599,626.906,630.7525,631.012,632.979,631.017,2500887.99021,3967.58077
2016-10-20,632.0,626.011,629.0055,628.32,629.58,628.2,2070748.474,3290.77386
2016-10-19,635.0,622.5,628.75,629.097,629.006,627.009,2577768.0704,4093.71046
2016-10-18,638.001,632.5,635.2505,633.726,633.717,633.003,2020887.08422,3181.14622
2016-10-17,640.0,634.501,637.2505,637.996,637.989,635.09,2519104.07848,3948.38186
2016-10-16,639.6,634.5,637.05,635.776,637.0,635.775,1575718.48206,2473.49298
2016-10-15,639.6,634.023,636.8115,635.465,635.465,635.073,1562744.54887,2453.69644
2016-10-14,637.999,632.484,635.2415,634.97,634.969,634.101,1964985.7852,3093.80359
2016-10-13,637.96,631.315,634.6375,635.499,635.978,635.499,2007724.78297,3164.97937
2016-10-12,641.642,630.0,635.821,632.23,633.0,632.22,2726579.62575,4292.42831
2016-10-11,642.76,614.849,628.8045,640.23,640.23,640.051,4709400.62366,7444.53322
2016-10-10,620.0,610.584,615.292,616.323,616.324,615.612,3018672.93409,4899.84857
2016-10-09,618.0,608.0,613.0,613.738,613.737,612.643,1313066.92203,2134.77256
2016-10-08,618.262,613.56,615.911,615.6,615.8,615.6,1169044.91697,1897.73202
2016-10-07,616.361,608.75,612.5555,613.56,613.562,613.56,2034983.15927,3318.74268
2016-10-06,611.78,606.231,609.0055,609.0,609.201,609.0,2318780.31735,3808.12819
2016-10-05,612.0,606.5,609.25,607.26,608.7,607.26,1874974.31176,3080.43126
2016-10-04,611.0,605.01,608.005,606.58,606.968,606.581,2078404.73164,3418.26522
2016-10-03,611.0,605.0,608.0,608.1,608.113,608.1,2239773.06859,3682.289
2016-10-02,611.98,606.707,609.3435,610.303,610.304,610.303,1548646.97168,2544.0758
2016-09-30,606.89301,598.09998,602.496495,606.893,606.893,606.153,2654691.22237,4405.26255
2016-09-29,606.539,600.521,603.53,605.0,605.0,603.506,2912306.18259,4827.50087
2016-09-28,609.0,602.00201,605.501005,604.1,604.225,604.1,1901060.10954,3144.06209
2016-09-27,610.91901,602.68903,606.80402,606.0,606.29,606.0,2518478.61558,4146.57828
2016-09-26,609.87,601.34198,605.60599,607.198,607.2,607.0,2089127.89474,3446.55013
2016-09-25,605.5,598.10303,601.801515,603.799,603.38,603.15,1660068.82986,2755.11557
2016-09-24,606.44299,600.28003,603.36151,602.379,602.379,600.401,1668961.29665,2765.37341
2016-09-23,605.59998,592.401,599.00049,603.25,603.55,603.43,2335120.21119,3889.33485
2016-09-22,603.013,585.0,594.0065,593.798,593.8,593.799,3010081.24062,5037.82151
2016-09-21,611.39398,595.0,603.19699,597.0,597.0,596.399,3580844.98415,5958.81205
2016-09-20,612.97998,607.01001,609.994995,609.25,609.25,608.629,2064599.58432,3384.66037
2016-09-19,614.68298,608.31201,611.497495,610.89,610.89,610.851,2335682.87393,3824.07721
2016-09-18,611.97803,604.00098,607.989505,609.001,609.001,609.0,1660219.61777,2726.54843
2016-09-17,610.0,603.73602,606.86801,606.5,606.944,606.497,1640845.03935,2699.93161
2016-09-16,610.50897,606.53003,608.5195,607.443,607.442,607.44,2025004.90125,3328.81239
2016-09-15,610.90002,606.0,608.45001,609.0,609.0,608.001,2111060.98317,3469.66256
2016-09-14,611.99597,603.0,607.497985,607.153,607.0,607.153,2395495.41528,3939.67572
2016-09-13,613.45599,601.00598,607.230985,607.029,608.152,607.03,2282802.27663,3752.13042
2016-09-12,610.823,600.5,605.6615,607.95,608.161,607.95,2735797.93743,4508.6315
2016-09-11,628.99902,592.5,610.74951,601.0,601.0,600.501,3528480.70102,5747.56182
2016-09-10,627.41998,617.0,622.20999,624.0,624.664,624.0,1841498.55045,2956.93805
2016-09-09,625.0,616.94,620.97,623.81,623.997,623.081,2628173.00675,4236.89151
2016-09-08,626.836,606.03003,616.433015,621.23,622.3,621.231,4086224.33364,6584.57507
2016-09-07,611.96997,603.40002,607.684995,608.9,609.0,606.915,2339036.73832,3849.9824
2016-09-06,610.0,602.0,606.0,606.003,606.126,606.003,3125899.25298,5163.79037
2016-09-05,608.99799,597.25098,603.124485,605.199,605.199,604.23,3533124.3816,5851.21123
2016-09-04,613.81,594.33099,604.070495,606.112,606.112,606.035,3719106.36014,6161.74594
2016-09-03,606.0,572.97198,589.48599,598.24,598.749,598.24,3588034.43278,6114.56527
2016-09-02,578.0,570.15002,574.07501,575.129,575.129,575.12,3575597.13107,6232.49647
2016-09-01,580.23102,571.09998,575.6655,572.483,572.821,572.483,3907726.53028,6791.77859
2016-08-31,580.0,574.80499,577.402495,576.462,576.473,576.3,3182604.73001,5519.85994
2016-08-30,582.26703,573.573,577.920015,578.347,578.398,578.26,4222226.77207,7299.50189
2016-08-29,579.0,571.09998,575.04999,573.92,573.919,573.61,3897554.11078,6774.80712
2016-08-28,574.99902,568.63,571.81451,571.454,571.586,571.458,1908287.09394,3338.75992
2016-08-27,578.065,567.0,572.5325,570.194,570.259,569.523,2640592.98224,4614.00663
2016-08-26,581.0,573.58698,577.29349,576.099,576.1,576.099,3955048.51374,6843.84536
2016-08-25,579.492,570.50702,574.99951,574.178,574.354,574.177,4262358.2487,7432.94759
2016-08-24,584.04999,576.24597,580.14798,578.806,578.806,578.308,3657264.94539,6301.13108
2016-08-23,591.87097,578.5,585.185485,583.084,583.099,583.084,4933939.70008,8450.19701
2016-08-22,598.0,576.01703,587.008515,588.172,588.155,587.601,4948258.31227,8463.04488
2016-08-21,582.11798,576.12799,579.122985,579.3,579.441,579.347,2242778.27143,3871.03055
2016-08-20,579.27399,570.76099,575.01749,577.1,577.117,577.069,2863168.03052,4966.56999
2016-08-19,575.0,566.09998,570.54999,571.91,572.2,571.878,2976701.69637,5205.1386
2016-08-18,577.37903,567.20099,572.29001,571.74,571.74,571.6,3558700.77037,6224.44067
2016-08-17,578.99799,565.995,572.496495,569.484,569.484,569.094,4515068.02153,7885.49691
2016-08-16,581.88702,561.36798,571.6275,578.326,578.326,578.207,5399021.52594,9467.64513
2016-08-15,571.05298,558.10999,564.581485,564.867,564.998,564.751,3970569.28919,7020.38046
